event_name,trace_id,span_id,time_unix_nano,observed_time_unix_nano,severity_number,severity_text,body,attributes,dropped_attributes_count,flags,resource,resource_schema_url,instrumentation_scope,log_schema_url
null,,,1761344214406874629,1761344214406877545,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-9 in /tmp/kafka-logs/__consumer_offsets-9 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""host.arch"":""aarch64"",""telemetry.sdk.language"":""java"",""process.runtime.name"":""OpenJDK Runtime Environment"",""process.runtime.version"":""21.0.7+6-LTS"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""service.version"":""2.1.3"",""os.type"":""linux"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""telemetry.sdk.name"":""opentelemetry"",""service.name"":""kafka"",""os.description"":""Linux 6.10.14-linuxkit"",""telemetry.distro.version"":""2.21.0"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""telemetry.sdk.version"":""1.55.0"",""service.namespace"":""opentelemetry-demo"",""process.pid"":""1"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214418199045,1761344214418201962,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-21 in /tmp/kafka-logs/__consumer_offsets-21 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""os.description"":""Linux 6.10.14-linuxkit"",""telemetry.sdk.language"":""java"",""telemetry.sdk.version"":""1.55.0"",""service.name"":""kafka"",""process.pid"":""1"",""process.runtime.version"":""21.0.7+6-LTS"",""host.name"":""docker-desktop"",""telemetry.distro.version"":""2.21.0"",""telemetry.sdk.name"":""opentelemetry"",""process.runtime.name"":""OpenJDK Runtime Environment"",""os.type"":""linux"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""host.arch"":""aarch64"",""service.version"":""2.1.3"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""service.namespace"":""opentelemetry-demo"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214432826754,1761344214432829504,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-26 in /tmp/kafka-logs/__consumer_offsets-26 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""telemetry.sdk.name"":""opentelemetry"",""process.pid"":""1"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""process.runtime.name"":""OpenJDK Runtime Environment"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""process.runtime.version"":""21.0.7+6-LTS"",""telemetry.sdk.language"":""java"",""telemetry.distro.version"":""2.21.0"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""host.name"":""docker-desktop"",""service.namespace"":""opentelemetry-demo"",""service.name"":""kafka"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""os.type"":""linux"",""host.arch"":""aarch64"",""os.description"":""Linux 6.10.14-linuxkit"",""service.version"":""2.1.3"",""telemetry.sdk.version"":""1.55.0"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214427934004,1761344214427936754,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-30 in /tmp/kafka-logs/__consumer_offsets-30 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""process.pid"":""1"",""process.runtime.version"":""21.0.7+6-LTS"",""os.type"":""linux"",""host.name"":""docker-desktop"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""process.runtime.name"":""OpenJDK Runtime Environment"",""telemetry.sdk.version"":""1.55.0"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""service.namespace"":""opentelemetry-demo"",""host.arch"":""aarch64"",""telemetry.sdk.language"":""java"",""os.description"":""Linux 6.10.14-linuxkit"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""telemetry.distro.version"":""2.21.0"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""service.name"":""kafka"",""telemetry.sdk.name"":""opentelemetry"",""service.version"":""2.1.3"",""process.executable.path"":""/opt/java/openjdk/bin/java""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214443519754,1761344214443522670,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-38 in /tmp/kafka-logs/__consumer_offsets-38 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""telemetry.sdk.language"":""java"",""telemetry.sdk.version"":""1.55.0"",""telemetry.sdk.name"":""opentelemetry"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""process.runtime.version"":""21.0.7+6-LTS"",""process.runtime.name"":""OpenJDK Runtime Environment"",""service.version"":""2.1.3"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""host.arch"":""aarch64"",""os.type"":""linux"",""os.description"":""Linux 6.10.14-linuxkit"",""host.name"":""docker-desktop"",""service.namespace"":""opentelemetry-demo"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""service.name"":""kafka"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""telemetry.distro.version"":""2.21.0"",""process.pid"":""1""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214448507295,1761344214448510212,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-1 in /tmp/kafka-logs/__consumer_offsets-1 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""service.version"":""2.1.3"",""host.name"":""docker-desktop"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""os.type"":""linux"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""host.arch"":""aarch64"",""process.runtime.name"":""OpenJDK Runtime Environment"",""telemetry.sdk.version"":""1.55.0"",""telemetry.sdk.language"":""java"",""process.pid"":""1"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""telemetry.sdk.name"":""opentelemetry"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""telemetry.distro.version"":""2.21.0"",""service.name"":""kafka"",""process.runtime.version"":""21.0.7+6-LTS"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""os.description"":""Linux 6.10.14-linuxkit"",""service.namespace"":""opentelemetry-demo""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214454205337,1761344214454208295,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-34 in /tmp/kafka-logs/__consumer_offsets-34 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""telemetry.sdk.version"":""1.55.0"",""service.version"":""2.1.3"",""host.name"":""docker-desktop"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.language"":""java"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""service.name"":""kafka"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""telemetry.distro.version"":""2.21.0"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""process.runtime.version"":""21.0.7+6-LTS"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""os.description"":""Linux 6.10.14-linuxkit"",""process.runtime.name"":""OpenJDK Runtime Environment"",""process.pid"":""1"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""host.arch"":""aarch64"",""os.type"":""linux"",""service.namespace"":""opentelemetry-demo"",""telemetry.distro.name"":""opentelemetry-java-instrumentation""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214476083129,1761344214476085171,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-41 in /tmp/kafka-logs/__consumer_offsets-41 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""host.arch"":""aarch64"",""service.namespace"":""opentelemetry-demo"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""os.description"":""Linux 6.10.14-linuxkit"",""telemetry.sdk.version"":""1.55.0"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""os.type"":""linux"",""service.version"":""2.1.3"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""service.name"":""kafka"",""telemetry.distro.version"":""2.21.0"",""process.runtime.version"":""21.0.7+6-LTS"",""host.name"":""docker-desktop"",""telemetry.sdk.language"":""java"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""process.pid"":""1"",""process.runtime.name"":""OpenJDK Runtime Environment"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""telemetry.sdk.name"":""opentelemetry""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214438123212,1761344214438125795,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-5 in /tmp/kafka-logs/__consumer_offsets-5 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""host.name"":""docker-desktop"",""process.runtime.name"":""OpenJDK Runtime Environment"",""os.description"":""Linux 6.10.14-linuxkit"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""telemetry.sdk.language"":""java"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""host.arch"":""aarch64"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.distro.version"":""2.21.0"",""process.runtime.version"":""21.0.7+6-LTS"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""process.pid"":""1"",""service.version"":""2.1.3"",""telemetry.sdk.version"":""1.55.0"",""service.namespace"":""opentelemetry-demo"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""os.type"":""linux"",""service.name"":""kafka"",""telemetry.distro.name"":""opentelemetry-java-instrumentation""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214484715837,1761344214484718379,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-24 in /tmp/kafka-logs/__consumer_offsets-24 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""telemetry.distro.version"":""2.21.0"",""telemetry.sdk.language"":""java"",""service.version"":""2.1.3"",""process.pid"":""1"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""telemetry.sdk.version"":""1.55.0"",""process.runtime.version"":""21.0.7+6-LTS"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""host.arch"":""aarch64"",""service.name"":""kafka"",""os.type"":""linux"",""service.namespace"":""opentelemetry-demo"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""host.name"":""docker-desktop"",""telemetry.sdk.name"":""opentelemetry"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""process.runtime.name"":""OpenJDK Runtime Environment"",""os.description"":""Linux 6.10.14-linuxkit"",""process.executable.path"":""/opt/java/openjdk/bin/java""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214489348671,1761344214489350879,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-20 in /tmp/kafka-logs/__consumer_offsets-20 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""service.version"":""2.1.3"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""os.description"":""Linux 6.10.14-linuxkit"",""process.runtime.name"":""OpenJDK Runtime Environment"",""host.name"":""docker-desktop"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""process.pid"":""1"",""telemetry.sdk.version"":""1.55.0"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.language"":""java"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""host.arch"":""aarch64"",""telemetry.distro.version"":""2.21.0"",""process.runtime.version"":""21.0.7+6-LTS"",""telemetry.sdk.name"":""opentelemetry"",""service.name"":""kafka"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214497009462,1761344214497011712,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-49 in /tmp/kafka-logs/__consumer_offsets-49 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""process.runtime.version"":""21.0.7+6-LTS"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""telemetry.sdk.version"":""1.55.0"",""telemetry.sdk.name"":""opentelemetry"",""host.arch"":""aarch64"",""host.name"":""docker-desktop"",""os.description"":""Linux 6.10.14-linuxkit"",""service.namespace"":""opentelemetry-demo"",""service.version"":""2.1.3"",""process.runtime.name"":""OpenJDK Runtime Environment"",""os.type"":""linux"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""telemetry.sdk.language"":""java"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""process.pid"":""1"",""telemetry.distro.version"":""2.21.0"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""service.name"":""kafka""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214506933504,1761344214506935671,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-29 in /tmp/kafka-logs/__consumer_offsets-29 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""telemetry.distro.version"":""2.21.0"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""host.name"":""docker-desktop"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""telemetry.sdk.version"":""1.55.0"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""telemetry.sdk.name"":""opentelemetry"",""service.version"":""2.1.3"",""telemetry.sdk.language"":""java"",""process.pid"":""1"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""os.description"":""Linux 6.10.14-linuxkit"",""os.type"":""linux"",""process.runtime.version"":""21.0.7+6-LTS"",""process.runtime.name"":""OpenJDK Runtime Environment"",""service.namespace"":""opentelemetry-demo"",""service.name"":""kafka"",""host.arch"":""aarch64"",""process.executable.path"":""/opt/java/openjdk/bin/java""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214512400837,1761344214512403087,SEVERITY_NUMBER_INFO,INFO,"Created log for partition __consumer_offsets-25 in /tmp/kafka-logs/__consumer_offsets-25 with properties {cleanup.policy=compact, compression.type=""producer"", segment.bytes=104857600}",{},null,null,"{""attributes"":{""service.name"":""kafka"",""os.type"":""linux"",""service.version"":""2.1.3"",""telemetry.sdk.language"":""java"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""telemetry.sdk.version"":""1.55.0"",""process.runtime.name"":""OpenJDK Runtime Environment"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""host.name"":""docker-desktop"",""process.pid"":""1"",""telemetry.distro.version"":""2.21.0"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""host.arch"":""aarch64"",""service.namespace"":""opentelemetry-demo"",""process.runtime.version"":""21.0.7+6-LTS"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""telemetry.sdk.name"":""opentelemetry"",""os.description"":""Linux 6.10.14-linuxkit""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""kafka.log.LogManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
